field_key,src_table,label,abbreviation,dict_category,dict_unit,param_type,specimen,n_rows,n_keys,n_numeric,n_with_uom,unit_observed,p01,p50,p99,unit_recovery_rate,numeric_rate,dtype_inferred,coverage,missing_rate,obs_per_key
Cefazolin Sod Inj 2 gm in Dextrose 5% 50 ml (ml/hr),eicu.infusionDrug,Cefazolin Sod Inj 2 gm in Dextrose 5% 50 ml (ml/hr),,,,,,2,1,2,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,2.0
1/2 NS 1 amp HCO3,eicu.infusionDrug,1/2 NS 1 amp HCO3,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
NS with 20KCl  (ml/hr),eicu.infusionDrug,NS with 20KCl  (ml/hr),,,,,,2,1,2,0,,200.0,200.0,200.0,0.0,1.0,numeric,0.0,1.0,2.0
LR w/Anbx (ml/hr),eicu.infusionDrug,LR w/Anbx (ml/hr),,,,,,2,1,2,0,,10.0,10.0,10.0,0.0,1.0,numeric,0.0,1.0,2.0
Fibersource TF,eicu.infusionDrug,Fibersource TF,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
"D5NS w/ multivit, thiamine, folic acid (ml/hr)",eicu.infusionDrug,"D5NS w/ multivit, thiamine, folic acid (ml/hr)",,,,,,2,1,2,0,,0.0,62.5,125.0,0.0,1.0,numeric,0.0,1.0,2.0
Bolus insulin (units/hr),eicu.infusionDrug,Bolus insulin (units/hr),,,,,,2,1,2,0,,2.0,2.5,3.0,0.0,1.0,numeric,0.0,1.0,2.0
0.45%NS w/ MVI,eicu.infusionDrug,0.45%NS w/ MVI,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
NS 1L BOLUS (ml/hr),eicu.infusionDrug,NS 1L BOLUS (ml/hr),,,,,,2,1,2,0,,999.0,999.0,999.0,0.0,1.0,numeric,0.0,1.0,2.0
0.9% NACL BOLUS (ml/hr),eicu.infusionDrug,0.9% NACL BOLUS (ml/hr),,,,,,2,1,2,0,,999.0,999.0,999.0,0.0,1.0,numeric,0.0,1.0,2.0
d10,eicu.infusionDrug,d10,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
PPN,eicu.infusionDrug,PPN,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
1/2 NS with 20 mEq KCl (ml/hr),eicu.infusionDrug,1/2 NS with 20 mEq KCl (ml/hr),,,,,,2,1,2,0,,125.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,2.0
D5W 3 AMP SOD. BICARB (ml/hr),eicu.infusionDrug,D5W 3 AMP SOD. BICARB (ml/hr),,,,,,2,1,2,0,,0.0,50.0,100.0,0.0,1.0,numeric,0.0,1.0,2.0
dextrose 10% in water,eicu.infusionDrug,dextrose 10% in water,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
d5 1/2 ns,eicu.infusionDrug,d5 1/2 ns,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
3%Nacl (ml/hr),eicu.infusionDrug,3%Nacl (ml/hr),,,,,,2,1,2,0,,0.0,7.5,15.0,0.0,1.0,numeric,0.0,1.0,2.0
bicarb (units/hr),eicu.infusionDrug,bicarb (units/hr),,,,,,2,1,2,0,,0.0,3.0,6.0,0.0,1.0,numeric,0.0,1.0,2.0
Albumin 25 G (ml/hr),eicu.infusionDrug,Albumin 25 G (ml/hr),,,,,,2,1,2,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,2.0
ascorbic acid (ml/hr),eicu.infusionDrug,ascorbic acid (ml/hr),,,,,,2,1,2,0,,0.0,25.0,50.0,0.0,1.0,numeric,0.0,1.0,2.0
MIV/thiamine/folic (ml/hr),eicu.infusionDrug,MIV/thiamine/folic (ml/hr),,,,,,2,1,2,0,,42.0,42.0,42.0,0.0,1.0,numeric,0.0,1.0,2.0
altephase (ml/hr),eicu.infusionDrug,altephase (ml/hr),,,,,,2,1,2,0,,0.0,12.5,25.0,0.0,1.0,numeric,0.0,1.0,2.0
flolan (nanograms/kg/min),eicu.infusionDrug,flolan (nanograms/kg/min),,,,,,2,1,2,0,,42.86,42.86,42.86,0.0,1.0,numeric,0.0,1.0,2.0
IVABx (ml/hr),eicu.infusionDrug,IVABx (ml/hr),,,,,,2,1,2,0,,0.0,12.5,25.0,0.0,1.0,numeric,0.0,1.0,2.0
RBC'S (ml/hr),eicu.infusionDrug,RBC'S (ml/hr),,,,,,2,1,2,0,,0.0,175.0,350.0,0.0,1.0,numeric,0.0,1.0,2.0
D5.2NS (ml/hr),eicu.infusionDrug,D5.2NS (ml/hr),,,,,,2,1,2,0,,24.0,45.5,67.0,0.0,1.0,numeric,0.0,1.0,2.0
Prograf drip,eicu.infusionDrug,Prograf drip,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
Epidural,eicu.infusionDrug,Epidural,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
LR with Kcl (ml/hr),eicu.infusionDrug,LR with Kcl (ml/hr),,,,,,2,1,2,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,2.0
Dilaudid PCA (),eicu.infusionDrug,Dilaudid PCA (),,,,,,2,1,2,0,,0.0,0.0,0.0,0.0,1.0,numeric,0.0,1.0,2.0
D5W w/150meq bicarb (ml/hr),eicu.infusionDrug,D5W w/150meq bicarb (ml/hr),,,,,,2,1,2,0,,70.0,70.0,70.0,0.0,1.0,numeric,0.0,1.0,2.0
D10W,eicu.infusionDrug,D10W,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
cisatracurium Volume (ml),eicu.infusionDrug,cisatracurium Volume (ml),,,,,,2,2,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
aGATROBAN (ml/hr),eicu.infusionDrug,aGATROBAN (ml/hr),,,,,,2,1,2,0,,2.2,2.3,2.4,0.0,1.0,numeric,0.0,1.0,2.0
ivf with bicarb (ml/hr),eicu.infusionDrug,ivf with bicarb (ml/hr),,,,,,2,1,2,0,,0.0,62.5,125.0,0.0,1.0,numeric,0.0,1.0,2.0
bolus  (ml/hr),eicu.infusionDrug,bolus  (ml/hr),,,,,,2,1,2,0,,0.0,499.5,999.0,0.0,1.0,numeric,0.0,1.0,2.0
3% Nacl (ml/hr),eicu.infusionDrug,3% Nacl (ml/hr),,,,,,2,1,2,0,,50.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,2.0
albimin (ml/hr),eicu.infusionDrug,albimin (ml/hr),,,,,,2,1,2,0,,0.0,499.5,999.0,0.0,1.0,numeric,0.0,1.0,2.0
FERRIC GLUC (ml/hr),eicu.infusionDrug,FERRIC GLUC (ml/hr),,,,,,2,1,2,0,,0.0,50.0,100.0,0.0,1.0,numeric,0.0,1.0,2.0
ivf bolus (ml/hr),eicu.infusionDrug,ivf bolus (ml/hr),,,,,,2,1,2,0,,0.0,499.5,999.0,0.0,1.0,numeric,0.0,1.0,2.0
PLTs (ml/hr),eicu.infusionDrug,PLTs (ml/hr),,,,,,2,1,2,0,,70.0,110.0,150.0,0.0,1.0,numeric,0.0,1.0,2.0
NS w/ 150mEq Bicarb (ml/hr),eicu.infusionDrug,NS w/ 150mEq Bicarb (ml/hr),,,,,,2,1,2,0,,83.0,83.0,83.0,0.0,1.0,numeric,0.0,1.0,2.0
IVM (ml/hr),eicu.infusionDrug,IVM (ml/hr),,,,,,2,1,2,0,,50.0,112.5,175.0,0.0,1.0,numeric,0.0,1.0,2.0
NS to RLE (ml/hr),eicu.infusionDrug,NS to RLE (ml/hr),,,,,,2,1,2,0,,0.0,20.0,40.0,0.0,1.0,numeric,0.0,1.0,2.0
Sodium Biacrb (ml/hr),eicu.infusionDrug,Sodium Biacrb (ml/hr),,,,,,2,1,2,0,,0.0,50.0,100.0,0.0,1.0,numeric,0.0,1.0,2.0
AMICAR (mcg/kg/hr),eicu.infusionDrug,AMICAR (mcg/kg/hr),,,,,,2,1,2,0,,30.0,30.0,30.0,0.0,1.0,numeric,0.0,1.0,2.0
Alteplase (tPA) Stroke/PE 20 mg Sterile Water (SWFI) 100 ml (mg/hr),eicu.infusionDrug,Alteplase (tPA) Stroke/PE 20 mg Sterile Water (SWFI) 100 ml (mg/hr),,,,,,2,1,2,0,,0.5,0.75,1.0,0.0,1.0,numeric,0.0,1.0,2.0
Glucagon 10 mg Dextrose 5% 100 ml (mg/hr),eicu.infusionDrug,Glucagon 10 mg Dextrose 5% 100 ml (mg/hr),,,,,,2,2,2,0,,2.0,2.0,2.0,0.0,1.0,numeric,0.0,1.0,1.0
"Heparin 25,000 Unit/D5w 250 ml (ml/hr)",eicu.infusionDrug,"Heparin 25,000 Unit/D5w 250 ml (ml/hr)",,,,,,2,1,2,0,,23.0,23.0,23.0,0.0,1.0,numeric,0.0,1.0,2.0
D5 .45NS w/NaHCO3,eicu.infusionDrug,D5 .45NS w/NaHCO3,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
 NS with 20kcl/l ,eicu.infusionDrug, NS with 20kcl/l ,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
Lipids,eicu.infusionDrug,Lipids,,,,,,2,2,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Nitroglycerin (mcg/hr),eicu.infusionDrug,Nitroglycerin (mcg/hr),,,,,,2,2,2,0,,5.0,502.5,1000.0,0.0,1.0,numeric,0.0,1.0,1.0
D5 0.9% NaCl (ml/hr),eicu.infusionDrug,D5 0.9% NaCl (ml/hr),,,,,,2,1,2,0,,0.0,0.0,0.0,0.0,1.0,numeric,0.0,1.0,2.0
acetadote,eicu.infusionDrug,acetadote,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
NSS W/ mvi,eicu.infusionDrug,NSS W/ mvi,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
LEVAQUIN (ml/hr),eicu.infusionDrug,LEVAQUIN (ml/hr),,,,,,2,1,2,0,,0.0,50.0,100.0,0.0,1.0,numeric,0.0,1.0,2.0
50meq sodium bicarb D5W (ml/hr),eicu.infusionDrug,50meq sodium bicarb D5W (ml/hr),,,,,,2,1,2,0,,150.0,150.0,150.0,0.0,1.0,numeric,0.0,1.0,2.0
D5 NORMAL SALINE,eicu.infusionDrug,D5 NORMAL SALINE,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
NS+50MEQ HCO3 (ml/hr),eicu.infusionDrug,NS+50MEQ HCO3 (ml/hr),,,,,,2,1,2,0,,75.0,75.0,75.0,0.0,1.0,numeric,0.0,1.0,2.0
amicar (mg/kg/hr),eicu.infusionDrug,amicar (mg/kg/hr),,,,,,2,1,2,0,,0.0,15.0,30.0,0.0,1.0,numeric,0.0,1.0,2.0
t-PA (mg/hr),eicu.infusionDrug,t-PA (mg/hr),,,,,,2,1,2,0,,0.0,0.25,0.5,0.0,1.0,numeric,0.0,1.0,2.0
MSO4 (mg/hr),eicu.infusionDrug,MSO4 (mg/hr),,,,,,2,1,2,0,,1.0,1.0,1.0,0.0,1.0,numeric,0.0,1.0,2.0
IVF # 2 (ml/hr),eicu.infusionDrug,IVF # 2 (ml/hr),,,,,,2,1,2,0,,0.0,150.0,300.0,0.0,1.0,numeric,0.0,1.0,2.0
Alteplase (units/hr),eicu.infusionDrug,Alteplase (units/hr),,,,,,2,1,2,0,,1.0,1.0,1.0,0.0,1.0,numeric,0.0,1.0,2.0
Bicarb  (ml/hr),eicu.infusionDrug,Bicarb  (ml/hr),,,,,,2,1,2,0,,0.0,49.2,98.4,0.0,1.0,numeric,0.0,1.0,2.0
Iron (ml/hr),eicu.infusionDrug,Iron (ml/hr),,,,,,2,1,2,0,,0.0,52.5,105.0,0.0,1.0,numeric,0.0,1.0,2.0
ivf WITH mvi (ml/hr),eicu.infusionDrug,ivf WITH mvi (ml/hr),,,,,,2,1,2,0,,0.0,37.5,75.0,0.0,1.0,numeric,0.0,1.0,2.0
Norepinephrine (units/min),eicu.infusionDrug,Norepinephrine (units/min),,,,,,2,1,2,0,,0.0,2.0,4.0,0.0,1.0,numeric,0.0,1.0,2.0
solumedrol (mg/hr),eicu.infusionDrug,solumedrol (mg/hr),,,,,,2,1,2,0,,281.2,281.2,281.2,0.0,1.0,numeric,0.0,1.0,2.0
IVFmaintenance (ml/hr),eicu.infusionDrug,IVFmaintenance (ml/hr),,,,,,2,1,2,0,,0.0,50.0,100.0,0.0,1.0,numeric,0.0,1.0,2.0
Levophed (mcg/kg/min),eicu.infusionDrug,Levophed (mcg/kg/min),,,,,,2,1,2,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,2.0
epidural; fentanyl/lido/duramorph,eicu.infusionDrug,epidural; fentanyl/lido/duramorph,,,,,,2,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,2.0
Ventricular Assist Device|ECMO|Flow Rate,eicu.nurseCharting,Ventricular Assist Device|ECMO|Flow Rate,,,,,,1,1,1,0,,5.5,5.5,5.5,0.0,1.0,numeric,0.0,1.0,1.0
Ventricular Assist Device|Impella|Flow Rate,eicu.nurseCharting,Ventricular Assist Device|Impella|Flow Rate,,,,,,1,1,1,0,,2.8,2.8,2.8,0.0,1.0,numeric,0.0,1.0,1.0
Nitroprusside (mg/kg/min),eicu.infusionDrug,Nitroprusside (mg/kg/min),,,,,,1,1,1,0,,0.3,0.3,0.3,0.0,1.0,numeric,0.0,1.0,1.0
NSS KVO,eicu.infusionDrug,NSS KVO,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5 1/2 NSS w/ 40KCL,eicu.infusionDrug,D5 1/2 NSS w/ 40KCL,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5NS with MVI,eicu.infusionDrug,D5NS with MVI,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5@ (ml/hr),eicu.infusionDrug,D5@ (ml/hr),,,,,,1,1,1,0,,20.0,20.0,20.0,0.0,1.0,numeric,0.0,1.0,1.0
aminophylline (ml/hr),eicu.infusionDrug,aminophylline (ml/hr),,,,,,1,1,1,0,,20.0,20.0,20.0,0.0,1.0,numeric,0.0,1.0,1.0
ivbp (ml/hr),eicu.infusionDrug,ivbp (ml/hr),,,,,,1,1,1,0,,250.0,250.0,250.0,0.0,1.0,numeric,0.0,1.0,1.0
plts (ml/hr),eicu.infusionDrug,plts (ml/hr),,,,,,1,1,1,0,,217.0,217.0,217.0,0.0,1.0,numeric,0.0,1.0,1.0
Tf (ml/hr),eicu.infusionDrug,Tf (ml/hr),,,,,,1,1,1,0,,60.0,60.0,60.0,0.0,1.0,numeric,0.0,1.0,1.0
Bivalirudin (mcg/kg/hr),eicu.infusionDrug,Bivalirudin (mcg/kg/hr),,,,,,1,1,1,0,,322.0,322.0,322.0,0.0,1.0,numeric,0.0,1.0,1.0
LPIDS (ml/hr),eicu.infusionDrug,LPIDS (ml/hr),,,,,,1,1,1,0,,20.8,20.8,20.8,0.0,1.0,numeric,0.0,1.0,1.0
23.4% NaCl (ml/hr),eicu.infusionDrug,23.4% NaCl (ml/hr),,,,,,1,1,1,0,,50.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,1.0
Abx1 (ml/hr),eicu.infusionDrug,Abx1 (ml/hr),,,,,,1,1,1,0,,25.0,25.0,25.0,0.0,1.0,numeric,0.0,1.0,1.0
Aletplase (),eicu.infusionDrug,Aletplase (),,,,,,1,1,1,0,,0.0,0.0,0.0,0.0,1.0,numeric,0.0,1.0,1.0
Bumetanide (Bumex) 10 mg Sodium Chloride 0.9% 100 ml (mg/hr),eicu.infusionDrug,Bumetanide (Bumex) 10 mg Sodium Chloride 0.9% 100 ml (mg/hr),,,,,,1,1,1,0,,1.0,1.0,1.0,0.0,1.0,numeric,0.0,1.0,1.0
Calcium CHLORIDE MAX 2 g Sodium Chloride 0.9% 100 ml (Unknown),eicu.infusionDrug,Calcium CHLORIDE MAX 2 g Sodium Chloride 0.9% 100 ml (Unknown),,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Aminocaproic acid STD 25 g Sodium Chloride 0.9% 250 ml (Unknown),eicu.infusionDrug,Aminocaproic acid STD 25 g Sodium Chloride 0.9% 250 ml (Unknown),,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Calcium CHLORIDE STD 2 g Sodium Chloride 0.9% 100 ml (Unknown),eicu.infusionDrug,Calcium CHLORIDE STD 2 g Sodium Chloride 0.9% 100 ml (Unknown),,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Glucagon 10 mcg Dextrose 5% 100 ml (mg/hr),eicu.infusionDrug,Glucagon 10 mcg Dextrose 5% 100 ml (mg/hr),,,,,,1,1,1,0,,0.0,0.0,0.0,0.0,1.0,numeric,0.0,1.0,1.0
NSS RFS,eicu.infusionDrug,NSS RFS,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5W/0.45% NS (ml/hr),eicu.infusionDrug,D5W/0.45% NS (ml/hr),,,,,,1,1,1,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,1.0
0.9 % NS,eicu.infusionDrug,0.9 % NS,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5 NS,eicu.infusionDrug,D5 NS,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
.9 NS,eicu.infusionDrug,.9 NS,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5W/KCL/BiCarb (ml/hr),eicu.infusionDrug,D5W/KCL/BiCarb (ml/hr),,,,,,1,1,1,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,1.0
.5 NS/20meq KCL (ml/hr),eicu.infusionDrug,.5 NS/20meq KCL (ml/hr),,,,,,1,1,1,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,1.0
NaHCO3 gtt 1mEq/1ml  (ml/hr),eicu.infusionDrug,NaHCO3 gtt 1mEq/1ml  (ml/hr),,,,,,1,1,1,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,1.0
dobutrex,eicu.infusionDrug,dobutrex,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Tube Feed Flushes,eicu.infusionDrug,Tube Feed Flushes,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5 -1/2NS,eicu.infusionDrug,D5 -1/2NS,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
0.45NS 150 bicarb (ml/hr),eicu.infusionDrug,0.45NS 150 bicarb (ml/hr),,,,,,1,1,1,0,,125.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,1.0
0.9% NS ,eicu.infusionDrug,0.9% NS ,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Pitocin,eicu.infusionDrug,Pitocin,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5 w/150meq bicarb,eicu.infusionDrug,D5 w/150meq bicarb,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
NSS + Abx,eicu.infusionDrug,NSS + Abx,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5W 1/2NS,eicu.infusionDrug,D5W 1/2NS,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
meds (ml/hr),eicu.infusionDrug,meds (ml/hr),,,,,,1,1,1,0,,250.0,250.0,250.0,0.0,1.0,numeric,0.0,1.0,1.0
Volume (mL)-lactated ringers bolus 750 mL (ml/hr),eicu.infusionDrug,Volume (mL)-lactated ringers bolus 750 mL (ml/hr),,,,,,1,1,1,0,,750.0,750.0,750.0,0.0,1.0,numeric,0.0,1.0,1.0
Volume (mL)-sodium chloride 0.9 % bolus 100 mL (ml/hr),eicu.infusionDrug,Volume (mL)-sodium chloride 0.9 % bolus 100 mL (ml/hr),,,,,,1,1,1,0,,80.0,80.0,80.0,0.0,1.0,numeric,0.0,1.0,1.0
versed,eicu.infusionDrug,versed,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
cisatracurium,eicu.infusionDrug,cisatracurium,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Nitroprusside (mcg/min),eicu.infusionDrug,Nitroprusside (mcg/min),,,,,,1,1,1,0,,3.0,3.0,3.0,0.0,1.0,numeric,0.0,1.0,1.0
IVF with MVI,eicu.infusionDrug,IVF with MVI,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Acetylcystine (ml/hr),eicu.infusionDrug,Acetylcystine (ml/hr),,,,,,1,1,1,0,,61.3,61.3,61.3,0.0,1.0,numeric,0.0,1.0,1.0
BiCarb,eicu.infusionDrug,BiCarb,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5/0.2%NS w/ KCL,eicu.infusionDrug,D5/0.2%NS w/ KCL,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
.9 nss,eicu.infusionDrug,.9 nss,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5W w/3amps Bicarb,eicu.infusionDrug,D5W w/3amps Bicarb,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
iced ns (ml/hr),eicu.infusionDrug,iced ns (ml/hr),,,,,,1,1,1,0,,999.0,999.0,999.0,0.0,1.0,numeric,0.0,1.0,1.0
HCO3,eicu.infusionDrug,HCO3,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Acetadote,eicu.infusionDrug,Acetadote,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
D5W 1 amp Bicarb (ml/hr),eicu.infusionDrug,D5W 1 amp Bicarb (ml/hr),,,,,,1,1,1,0,,125.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,1.0
Albuin 25% (ml/hr),eicu.infusionDrug,Albuin 25% (ml/hr),,,,,,1,1,1,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,1.0
na bicarb,eicu.infusionDrug,na bicarb,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
NaCl (ml/hr),eicu.infusionDrug,NaCl (ml/hr),,,,,,1,1,1,0,,1000.0,1000.0,1000.0,0.0,1.0,numeric,0.0,1.0,1.0
0.9&NS bolus (ml/hr),eicu.infusionDrug,0.9&NS bolus (ml/hr),,,,,,1,1,1,0,,250.0,250.0,250.0,0.0,1.0,numeric,0.0,1.0,1.0
Lactated ringers,eicu.infusionDrug,Lactated ringers,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
LR bolus,eicu.infusionDrug,LR bolus,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
PCA Dilaudid cont dose,eicu.infusionDrug,PCA Dilaudid cont dose,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
0.9%NSS ,eicu.infusionDrug,0.9%NSS ,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
NSS carrier (ml/hr),eicu.infusionDrug,NSS carrier (ml/hr),,,,,,1,1,1,0,,12.0,12.0,12.0,0.0,1.0,numeric,0.0,1.0,1.0
3% Hypertonic Saline,eicu.infusionDrug,3% Hypertonic Saline,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
IRON SUCROSE (ml/hr),eicu.infusionDrug,IRON SUCROSE (ml/hr),,,,,,1,1,1,0,,68.8,68.8,68.8,0.0,1.0,numeric,0.0,1.0,1.0
MAIN,eicu.infusionDrug,MAIN,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
acetaminophen (ml/hr),eicu.infusionDrug,acetaminophen (ml/hr),,,,,,1,1,1,0,,400.0,400.0,400.0,0.0,1.0,numeric,0.0,1.0,1.0
EPIDURAL  (ml/hr),eicu.infusionDrug,EPIDURAL  (ml/hr),,,,,,1,1,1,0,,10.0,10.0,10.0,0.0,1.0,numeric,0.0,1.0,1.0
morphine (ml/hr),eicu.infusionDrug,morphine (ml/hr),,,,,,1,1,1,0,,5.0,5.0,5.0,0.0,1.0,numeric,0.0,1.0,1.0
Fent. epidural (ml/hr),eicu.infusionDrug,Fent. epidural (ml/hr),,,,,,1,1,1,0,,6.0,6.0,6.0,0.0,1.0,numeric,0.0,1.0,1.0
BBag (ml/hr),eicu.infusionDrug,BBag (ml/hr),,,,,,1,1,1,0,,83.0,83.0,83.0,0.0,1.0,numeric,0.0,1.0,1.0
plat (ml/hr),eicu.infusionDrug,plat (ml/hr),,,,,,1,1,1,0,,125.0,125.0,125.0,0.0,1.0,numeric,0.0,1.0,1.0
5% ALBUMIN (ml/hr),eicu.infusionDrug,5% ALBUMIN (ml/hr),,,,,,1,1,1,0,,250.0,250.0,250.0,0.0,1.0,numeric,0.0,1.0,1.0
,eicu.infusionDrug,,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
NACL,eicu.infusionDrug,NACL,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
nimbex (mg/kg/hr),eicu.infusionDrug,nimbex (mg/kg/hr),,,,,,1,1,1,0,,1.0,1.0,1.0,0.0,1.0,numeric,0.0,1.0,1.0
LR w/40mEq KCL (ml/hr),eicu.infusionDrug,LR w/40mEq KCL (ml/hr),,,,,,1,1,1,0,,500.0,500.0,500.0,0.0,1.0,numeric,0.0,1.0,1.0
D5W w/ 75 meq NaBicarb,eicu.infusionDrug,D5W w/ 75 meq NaBicarb,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Synthroid,eicu.infusionDrug,Synthroid,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Alteplase (mg/kg/hr),eicu.infusionDrug,Alteplase (mg/kg/hr),,,,,,1,1,1,0,,57.5,57.5,57.5,0.0,1.0,numeric,0.0,1.0,1.0
0.2% NS w/Na HCO3,eicu.infusionDrug,0.2% NS w/Na HCO3,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
1L Sterile Water w/150 mEq Bicarb (ml/hr),eicu.infusionDrug,1L Sterile Water w/150 mEq Bicarb (ml/hr),,,,,,1,1,1,0,,100.0,100.0,100.0,0.0,1.0,numeric,0.0,1.0,1.0
D5W/ 150mEq HCO3 (ml/hr),eicu.infusionDrug,D5W/ 150mEq HCO3 (ml/hr),,,,,,1,1,1,0,,50.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,1.0
NS + ABX,eicu.infusionDrug,NS + ABX,,,,,,1,1,0,0,,,,,0.0,0.0,categorical,0.0,1.0,1.0
Anti-Fungal/ Abx (ml/hr),eicu.infusionDrug,Anti-Fungal/ Abx (ml/hr),,,,,,1,1,1,0,,50.0,50.0,50.0,0.0,1.0,numeric,0.0,1.0,1.0
fent epi (ml/hr),eicu.infusionDrug,fent epi (ml/hr),,,,,,1,1,1,0,,0.0,0.0,0.0,0.0,1.0,numeric,0.0,1.0,1.0
amicar  (mg/hr),eicu.infusionDrug,amicar  (mg/hr),,,,,,1,1,1,0,,1000.0,1000.0,1000.0,0.0,1.0,numeric,0.0,1.0,1.0
