db,src_table,field_name,reason
mimic-iii,D_ITEMS:Free Form Intake,1/2cc:cc repletion,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 26 with BP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Neocate 24 via Jtube,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Neocate24 via J tube,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,N/S +KCL 20MEQ,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,"Enfacare 26,PO","自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enfacare 22 per GT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Good start PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,pe26 conc NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 28 cals,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 28,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,"PE26 conc,NG","自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE30 PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PO PE26,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enfacare 28 GT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enfacare 28 PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,IV INTAKE-ANGIO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,free water bolus.,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,crystalloids in ango,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CVVHDF CA GLUC,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Protonix gtt 8mg/hr,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2 ST IMPACT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,mesan,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,doxorubicin,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,banana readi cat,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,OR LR,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,EW fluids,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,SSC24,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,enfacare26NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Good start,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,potasium,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,drainage fr CT site,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D5W w/40meq K,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enfacare26 PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Dialysis 1.5% IN,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,dialysis flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 32 PG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,SSC24 with BP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE30 w/Beneprotein,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,H2O Flushes,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,pigtail irrigation,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 31 PG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 31 PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 32 PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE28 w/Beneprotein,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,SODABICARB DRIP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CCO Bolus,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE28 w/BP Bottle,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 26 w/Beneprotein,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D15 bolus,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Pigtail Drain Flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 26w/bp bottle,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,dialysate 2.5% in,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,potassium phos 15mml,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Nutramigen 22 NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,T4,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,readi-cat2,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,H20 Na Acet and hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Nutramigen26 NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Nutramigen26 PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,H2O/Hep/NaAcet,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE26+polycose NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE26+polycose PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Ca Gluconate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CRRT Citrate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE29 ng,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE29 po,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NA Acetate 0.5U hep.,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2 Nutren Renal TF,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,nutramigen24,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,6% Hespan,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Nutrem Pulmonary FS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,pantaprozole,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,KCL CVVHDF,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NaCl 500+Kcl 40,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,StarterPN D10 w/ Hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE 30 ng,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,kcl 10/100ml,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enfacare 22,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE26cal pg,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NS 4mEQ Ca/100 + Hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Floor FFP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Acetylcysteine mg/hr,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,rescue,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,TPA MG/HR,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,pigtail drain replac,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CRRT rescue line NS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,MULTIVITAMIN BAG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2cc:cc 0.45% NS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,soduim bicarbonate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,POTASSIUM CHLOR 10MQ,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Emema,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CALCIUM-DIALYSIS,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Citrate - dialysis,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PD Dialysate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,gastric lavage,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D5W/150MEQ NA BICARB,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,net pheresis intake,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Thoracentesis off,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Ethacrynate Sodium,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Sodabicarb Drip.,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,3/4st impact/fiber,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Plasmalyte-A,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NS Filter Flush,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,3% citrate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,bupivacaine.1% popli,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,FARR 10 INTAKE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,EW IN,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,readicat contrast,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,3/4 STR IMPACT/FIBER,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,HEPATIC DRN FLUSH IN,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,FoleyIrrigant,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Oral Contrast,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ECMO CRYSTALLOID,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2ns1000+20k,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NSS VIA PIGTAIL TUBE,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PEG GOLYTELY,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,P.D. In,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,FFP Drip,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Floor cryst,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,OR/PACU,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NEOSURE PG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NS 500+ 40 KCL,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Methylprednisone,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Plasmalyte,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,3/4 STR NEPRO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,sodiumbicarb 100meq,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,pigtail infusion,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,SODIUM BICARB 150MEQ,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,tpa 50 mg in 500cc,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Promote 2/3 strength,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D5 0.25%NS 20mEq KCl,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D5 WITH 3 AMPS BICAB,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,pericard hep/ns 1:1,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Cranberry Juice,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Dialysis indwelling,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,TPN D10% +hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enfacare 22 NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enfacare28,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Pe26 + beneprotein,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,"K PHOS, 30 MMOL","自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ER in FFP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,J Tube feeding,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,sterile H20 via J-T,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,26cal SC with BP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Pedialyte per GT,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Good Start 20cals,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE28 po,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE28 conc,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,PE32 w/ beneprotein,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,SC28with beneprotein,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,iv intake- farr 9,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,colloids in angio,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CVVHDF KCL,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,K PHOS 15MM0L,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,12 resiman ivf,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,OR d5w,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,D10W with heparin,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,E24 with BP NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BM33 with BP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,CRRT Irrigation,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enfacare 26,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Plasma-Lyte A,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,E 26 PO,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,7 feldberg  iv,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,SterileH20NaAcetate,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2NaAcet with hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enf28 w/polycose,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,1/2NaAce + 1:1 Hep,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BM26 with enfamil p.,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,E28 2cals corn oil,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,phenytoin,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,N/S + K 40 MEQ,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NS in angio,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Enf 28 2mct,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NA Acetate/H2O,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BM NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ed crystalloids,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Nutramigin 26 NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,NS+ 15mmol Na Phosph,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Nutramigen 26,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,BM24 w/nsp,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Sim SC 26,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ED crystal,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,ED FFP,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Sim SC 28,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Bicarb  250meq/250cc,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Nutramigen 28,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,IVF from metrowest,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,Special Care 26 NG,"自由文本入量描述, 目标概念库外"
mimic-iii,D_ITEMS:Free Form Intake,SC 26,"自由文本入量描述, 目标概念库外"
